       No.    E-Emin     Density     Sum
       580    57900.0  2.97570E+40  3.61010E+43
       581    58000.0  3.23908E+40  3.93401E+43
       582    58100.0  3.52544E+40  4.28655E+43
       583    58200.0  3.83673E+40  4.67023E+43
       584    58300.0  4.17511E+40  5.08774E+43
       585    58400.0  4.54288E+40  5.54203E+43
       586    58500.0  4.94258E+40  6.03628E+43
       587    58600.0  5.37692E+40  6.57398E+43
       588    58700.0  5.84886E+40  7.15886E+43
       589    58800.0  6.36161E+40  7.79502E+43
       590    58900.0  6.91865E+40  8.48689E+43
       591    59000.0  7.52375E+40  9.23926E+43
       592    59100.0  8.18098E+40  1.00574E+44
       593    59200.0  8.89478E+40  1.09468E+44
       594    59300.0  9.66994E+40  1.19138E+44
       595    59400.0  1.05117E+41  1.29650E+44
       596    59500.0  1.14256E+41  1.41076E+44
       597    59600.0  1.24177E+41  1.53493E+44
       598    59700.0  1.34948E+41  1.66988E+44
       599    59800.0  1.46639E+41  1.81652E+44
       600    59900.0  1.59328E+41  1.97585E+44
       601    60000.0  1.73099E+41  2.14895E+44
       602    60100.0  1.88043E+41  2.33699E+44
       603    60200.0  2.04258E+41  2.54125E+44
       604    60300.0  2.21850E+41  2.76310E+44
       605    60400.0  2.40935E+41  3.00403E+44
       606    60500.0  2.61638E+41  3.26567E+44
       607    60600.0  2.84094E+41  3.54977E+44
       608    60700.0  3.08449E+41  3.85822E+44
       609    60800.0  3.34861E+41  4.19308E+44
       610    60900.0  3.63501E+41  4.55658E+44
       611    61000.0  3.94555E+41  4.95113E+44
       612    61100.0  4.28223E+41  5.37936E+44
       613    61200.0  4.64722E+41  5.84408E+44
       614    61300.0  5.04286E+41  6.34837E+44
       615    61400.0  5.47169E+41  6.89553E+44
       616    61500.0  5.93645E+41  7.48918E+44
       617    61600.0  6.44010E+41  8.13319E+44
       618    61700.0  6.98587E+41  8.83178E+44
       619    61800.0  7.57720E+41  9.58950E+44
       620    61900.0  8.21785E+41  1.04113E+45
       621    62000.0  8.91188E+41  1.13025E+45
       622    62100.0  9.66367E+41  1.22688E+45
       623    62200.0  1.04779E+42  1.33166E+45
       624    62300.0  1.13598E+42  1.44526E+45
       625    62400.0  1.23148E+42  1.56841E+45
       626    62500.0  1.33490E+42  1.70190E+45
       627    62600.0  1.44687E+42  1.84659E+45
       628    62700.0  1.56809E+42  2.00340E+45
       629    62800.0  1.69933E+42  2.17333E+45
       630    62900.0  1.84138E+42  2.35747E+45
       631    63000.0  1.99514E+42  2.55698E+45
       632    63100.0  2.16155E+42  2.77314E+45
       633    63200.0  2.34164E+42  3.00730E+45
       634    63300.0  2.53651E+42  3.26095E+45
       635    63400.0  2.74736E+42  3.53569E+45
       636    63500.0  2.97549E+42  3.83324E+45
       637    63600.0  3.22228E+42  4.15547E+45
       638    63700.0  3.48924E+42  4.50439E+45
       639    63800.0  3.77800E+42  4.88219E+45
       640    63900.0  4.09030E+42  5.29122E+45
       641    64000.0  4.42805E+42  5.73402E+45
       642    64100.0  4.79327E+42  6.21335E+45
       643    64200.0  5.18819E+42  6.73217E+45
       644    64300.0  5.61516E+42  7.29369E+45
       645    64400.0  6.07677E+42  7.90136E+45
       646    64500.0  6.57577E+42  8.55894E+45
       647    64600.0  7.11514E+42  9.27045E+45
       648    64700.0  7.69812E+42  1.00403E+46
       649    64800.0  8.32817E+42  1.08731E+46
       650    64900.0  9.00904E+42  1.17740E+46
       651    65000.0  9.74476E+42  1.27485E+46
       652    65100.0  1.05397E+43  1.38024E+46
       653    65200.0  1.13985E+43  1.49423E+46
       654    65300.0  1.23263E+43  1.61749E+46
       655    65400.0  1.33286E+43  1.75078E+46
       656    65500.0  1.44111E+43  1.89489E+46
       657    65600.0  1.55803E+43  2.05069E+46
       658    65700.0  1.68430E+43  2.21912E+46
       659    65800.0  1.82065E+43  2.40119E+46
       660    65900.0  1.96788E+43  2.59797E+46
       661    66000.0  2.12684E+43  2.81066E+46
       662    66100.0  2.29846E+43  3.04050E+46
       663    66200.0  2.48373E+43  3.28888E+46
       664    66300.0  2.68371E+43  3.55725E+46
       665    66400.0  2.89956E+43  3.84720E+46
       666    66500.0  3.13252E+43  4.16046E+46
       667    66600.0  3.38393E+43  4.49885E+46
       668    66700.0  3.65523E+43  4.86437E+46
       669    66800.0  3.94796E+43  5.25917E+46
       670    66900.0  4.26379E+43  5.68555E+46
       671    67000.0  4.60452E+43  6.14600E+46
       672    67100.0  4.97210E+43  6.64321E+46
       673    67200.0  5.36859E+43  7.18007E+46
       674    67300.0  5.79624E+43  7.75969E+46
       675    67400.0  6.25746E+43  8.38544E+46
       676    67500.0  6.75486E+43  9.06092E+46
       677    67600.0  7.29122E+43  9.79005E+46
       678    67700.0  7.86956E+43  1.05770E+47
       679    67800.0  8.49311E+43  1.14263E+47
       680    67900.0  9.16536E+43  1.23428E+47
       681    68000.0  9.89005E+43  1.33319E+47
       682    68100.0  1.06712E+44  1.43990E+47
       683    68200.0  1.15132E+44  1.55503E+47
       684    68300.0  1.24206E+44  1.67924E+47
       685    68400.0  1.33986E+44  1.81322E+47
       686    68500.0  1.44524E+44  1.95775E+47
       687    68600.0  1.55879E+44  2.11362E+47
       688    68700.0  1.68114E+44  2.28174E+47
       689    68800.0  1.81295E+44  2.46303E+47
       690    68900.0  1.95495E+44  2.65853E+47
       691    69000.0  2.10791E+44  2.86932E+47
       692    69100.0  2.27266E+44  3.09659E+47
       693    69200.0  2.45011E+44  3.34160E+47
       694    69300.0  2.64121E+44  3.60572E+47
       695    69400.0  2.84700E+44  3.89042E+47
       696    69500.0  3.06860E+44  4.19728E+47
       697    69600.0  3.30720E+44  4.52800E+47
       698    69700.0  3.56408E+44  4.88441E+47
       699    69800.0  3.84063E+44  5.26847E+47
       700    69900.0  4.13834E+44  5.68230E+47
       701    70000.0  4.45878E+44  6.12818E+47
       702    70100.0  4.80369E+44  6.60855E+47
       703    70200.0  5.17489E+44  7.12604E+47
       704    70300.0  5.57436E+44  7.68347E+47
       705    70400.0  6.00423E+44  8.28390E+47
       706    70500.0  6.46678E+44  8.93057E+47
       707    70600.0  6.96444E+44  9.62702E+47
       708    70700.0  7.49986E+44  1.03770E+48
       709    70800.0  8.07585E+44  1.11846E+48
       710    70900.0  8.69544E+44  1.20541E+48
       711    71000.0  9.36189E+44  1.29903E+48
       712    71100.0  1.00787E+45  1.39982E+48
       713    71200.0  1.08496E+45  1.50831E+48
       714    71300.0  1.16786E+45  1.62510E+48
       715    71400.0  1.25700E+45  1.75080E+48
       716    71500.0  1.35286E+45  1.88609E+48
       717    71600.0  1.45591E+45  2.03168E+48
       718    71700.0  1.56671E+45  2.18835E+48
       719    71800.0  1.68582E+45  2.35693E+48
       720    71900.0  1.81385E+45  2.53832E+48
       721    72000.0  1.95147E+45  2.73346E+48
       722    72100.0  2.09938E+45  2.94340E+48
       723    72200.0  2.25834E+45  3.16923E+48
       724    72300.0  2.42916E+45  3.41215E+48
       725    72400.0  2.61272E+45  3.67342E+48
       726    72500.0  2.80995E+45  3.95442E+48
       727    72600.0  3.02187E+45  4.25660E+48
       728    72700.0  3.24953E+45  4.58156E+48
       729    72800.0  3.49410E+45  4.93097E+48
       730    72900.0  3.75682E+45  5.30665E+48
       731    73000.0  4.03901E+45  5.71055E+48
       732    73100.0  4.34209E+45  6.14476E+48
       733    73200.0  4.66759E+45  6.61152E+48
       734    73300.0  5.01715E+45  7.11323E+48
       735    73400.0  5.39251E+45  7.65248E+48
       736    73500.0  5.79555E+45  8.23204E+48
       737    73600.0  6.22829E+45  8.85487E+48
       738    73700.0  6.69288E+45  9.52415E+48
       739    73800.0  7.19163E+45  1.02433E+49
       740    73900.0  7.72702E+45  1.10160E+49
       741    74000.0  8.30171E+45  1.18462E+49
       742    74100.0  8.91852E+45  1.27380E+49
       743    74200.0  9.58052E+45  1.36961E+49
       744    74300.0  1.02910E+46  1.47252E+49
       745    74400.0  1.10533E+46  1.58305E+49
       746    74500.0  1.18714E+46  1.70177E+49
       747    74600.0  1.27491E+46  1.82926E+49
       748    74700.0  1.36908E+46  1.96616E+49
       749    74800.0  1.47010E+46  2.11317E+49
       750    74900.0  1.57848E+46  2.27102E+49
       751    75000.0  1.69473E+46  2.44050E+49
       752    75100.0  1.81943E+46  2.62244E+49
       753    75200.0  1.95316E+46  2.81775E+49
       754    75300.0  2.09659E+46  3.02741E+49
       755    75400.0  2.25040E+46  3.25245E+49
       756    75500.0  2.41533E+46  3.49399E+49
       757    75600.0  2.59218E+46  3.75321E+49
       758    75700.0  2.78180E+46  4.03139E+49
       759    75800.0  2.98509E+46  4.32989E+49
       760    75900.0  3.20303E+46  4.65020E+49
       761    76000.0  3.43665E+46  4.99386E+49
       762    76100.0  3.68707E+46  5.36257E+49
       763    76200.0  3.95548E+46  5.75812E+49
       764    76300.0  4.24316E+46  6.18243E+49
       765    76400.0  4.55145E+46  6.63758E+49
       766    76500.0  4.88184E+46  7.12576E+49
       767    76600.0  5.23586E+46  7.64935E+49
       768    76700.0  5.61520E+46  8.21087E+49
       769    76800.0  6.02163E+46  8.81303E+49
       770    76900.0  6.45706E+46  9.45874E+49
       771    77000.0  6.92353E+46  1.01511E+50
       772    77100.0  7.42323E+46  1.08934E+50
       773    77200.0  7.95848E+46  1.16893E+50
       774    77300.0  8.53178E+46  1.25424E+50
       775    77400.0  9.14579E+46  1.34570E+50
       776    77500.0  9.80337E+46  1.44374E+50
       777    77600.0  1.05076E+47  1.54881E+50
       778    77700.0  1.12616E+47  1.66143E+50
       779    77800.0  1.20690E+47  1.78212E+50
       780    77900.0  1.29335E+47  1.91145E+50
       781    78000.0  1.38591E+47  2.05004E+50
       782    78100.0  1.48499E+47  2.19854E+50
       783    78200.0  1.59106E+47  2.35765E+50
       784    78300.0  1.70459E+47  2.52811E+50
       785    78400.0  1.82611E+47  2.71072E+50
       786    78500.0  1.95618E+47  2.90634E+50
       787    78600.0  2.09538E+47  3.11587E+50
       788    78700.0  2.24434E+47  3.34031E+50
       789    78800.0  2.40375E+47  3.58068E+50
       790    78900.0  2.57431E+47  3.83811E+50
       791    79000.0  2.75681E+47  4.11380E+50
       792    79100.0  2.95207E+47  4.40900E+50
       793    79200.0  3.16096E+47  4.72510E+50
       794    79300.0  3.38442E+47  5.06354E+50
       795    79400.0  3.62346E+47  5.42589E+50
       796    79500.0  3.87915E+47  5.81380E+50
       797    79600.0  4.15262E+47  6.22907E+50
       798    79700.0  4.44510E+47  6.67358E+50
       799    79800.0  4.75790E+47  7.14937E+50
       800    79900.0  5.09239E+47  7.65860E+50
       801    80000.0  5.45007E+47  8.20361E+50
       802    80100.0  5.83252E+47  8.78686E+50
       803    80200.0  6.24142E+47  9.41100E+50
       804    80300.0  6.67860E+47  1.00789E+51
       805    80400.0  7.14596E+47  1.07935E+51
       806    80500.0  7.64557E+47  1.15580E+51
       807    80600.0  8.17963E+47  1.23760E+51
       808    80700.0  8.75046E+47  1.32510E+51
       809    80800.0  9.36057E+47  1.41871E+51
       810    80900.0  1.00126E+48  1.51883E+51
       811    81000.0  1.07095E+48  1.62593E+51
       812    81100.0  1.14541E+48  1.74047E+51
       813    81200.0  1.22498E+48  1.86297E+51
       814    81300.0  1.31000E+48  1.99397E+51
       815    81400.0  1.40084E+48  2.13405E+51
       816    81500.0  1.49789E+48  2.28384E+51
       817    81600.0  1.60157E+48  2.44400E+51
       818    81700.0  1.71232E+48  2.61523E+51
       819    81800.0  1.83063E+48  2.79829E+51
       820    81900.0  1.95700E+48  2.99399E+51
       821    82000.0  2.09196E+48  3.20319E+51
       822    82100.0  2.23611E+48  3.42680E+51
       823    82200.0  2.39004E+48  3.66580E+51
       824    82300.0  2.55443E+48  3.92125E+51
       825    82400.0  2.72996E+48  4.19424E+51
       826    82500.0  2.91739E+48  4.48598E+51
       827    82600.0  3.11751E+48  4.79773E+51
       828    82700.0  3.33116E+48  5.13085E+51
       829    82800.0  3.55924E+48  5.48677E+51
       830    82900.0  3.80273E+48  5.86705E+51
       831    83000.0  4.06264E+48  6.27331E+51
       832    83100.0  4.34007E+48  6.70732E+51
       833    83200.0  4.63617E+48  7.17093E+51
       834    83300.0  4.95220E+48  7.66615E+51
       835    83400.0  5.28947E+48  8.19510E+51
       836    83500.0  5.64938E+48  8.76004E+51
       837    83600.0  6.03345E+48  9.36338E+51
       838    83700.0  6.44326E+48  1.00077E+52
       839    83800.0  6.88051E+48  1.06958E+52
       840    83900.0  7.34703E+48  1.14305E+52
       841    84000.0  7.84473E+48  1.22149E+52
       842    84100.0  8.37568E+48  1.30525E+52
       843    84200.0  8.94207E+48  1.39467E+52
       844    84300.0  9.54622E+48  1.49013E+52
       845    84400.0  1.01906E+49  1.59204E+52
       846    84500.0  1.08779E+49  1.70082E+52
       847    84600.0  1.16109E+49  1.81693E+52
       848    84700.0  1.23926E+49  1.94085E+52
       849    84800.0  1.32262E+49  2.07312E+52
       850    84900.0  1.41151E+49  2.21427E+52
       851    85000.0  1.50629E+49  2.36490E+52
       852    85100.0  1.60734E+49  2.52563E+52
       853    85200.0  1.71508E+49  2.69714E+52
       854    85300.0  1.82995E+49  2.88013E+52
       855    85400.0  1.95239E+49  3.07537E+52
       856    85500.0  2.08292E+49  3.28366E+52
       857    85600.0  2.22205E+49  3.50587E+52
       858    85700.0  2.37034E+49  3.74290E+52
       859    85800.0  2.52840E+49  3.99574E+52
       860    85900.0  2.69684E+49  4.26543E+52
       861    86000.0  2.87636E+49  4.55306E+52
       862    86100.0  3.06765E+49  4.85983E+52
       863    86200.0  3.27149E+49  5.18698E+52
       864    86300.0  3.48869E+49  5.53585E+52
       865    86400.0  3.72010E+49  5.90786E+52
       866    86500.0  3.96666E+49  6.30452E+52
       867    86600.0  4.22932E+49  6.72745E+52
       868    86700.0  4.50914E+49  7.17837E+52
       869    86800.0  4.80722E+49  7.65909E+52
       870    86900.0  5.12472E+49  8.17156E+52
       871    87000.0  5.46290E+49  8.71785E+52
       872    87100.0  5.82310E+49  9.30016E+52
       873    87200.0  6.20670E+49  9.92083E+52
       874    87300.0  6.61523E+49  1.05824E+53
       875    87400.0  7.05028E+49  1.12874E+53
       876    87500.0  7.51354E+49  1.20387E+53
       877    87600.0  8.00682E+49  1.28394E+53
       878    87700.0  8.53203E+49  1.36926E+53
       879    87800.0  9.09122E+49  1.46017E+53
       880    87900.0  9.68654E+49  1.55704E+53
       881    88000.0  1.03203E+50  1.66024E+53
       882    88100.0  1.09950E+50  1.77019E+53
       883    88200.0  1.17131E+50  1.88732E+53
       884    88300.0  1.24775E+50  2.01210E+53
       885    88400.0  1.32911E+50  2.14501E+53
       886    88500.0  1.41571E+50  2.28658E+53
       887    88600.0  1.50786E+50  2.43737E+53
       888    88700.0  1.60593E+50  2.59796E+53
       889    88800.0  1.71030E+50  2.76899E+53
       890    88900.0  1.82135E+50  2.95113E+53
       891    89000.0  1.93951E+50  3.14508E+53
       892    89100.0  2.06522E+50  3.35160E+53
       893    89200.0  2.19898E+50  3.57150E+53
       894    89300.0  2.34128E+50  3.80562E+53
       895    89400.0  2.49266E+50  4.05489E+53
       896    89500.0  2.65369E+50  4.32026E+53
       897    89600.0  2.82498E+50  4.60276E+53
       898    89700.0  3.00718E+50  4.90348E+53
       899    89800.0  3.20096E+50  5.22357E+53
       900    89900.0  3.40706E+50  5.56428E+53
       901    90000.0  3.62624E+50  5.92690E+53
       902    90100.0  3.85933E+50  6.31284E+53
       903    90200.0  4.10720E+50  6.72356E+53
       904    90300.0  4.37076E+50  7.16063E+53
       905    90400.0  4.65100E+50  7.62573E+53
       906    90500.0  4.94897E+50  8.12063E+53
       907    90600.0  5.26576E+50  8.64720E+53
       908    90700.0  5.60255E+50  9.20746E+53
       909    90800.0  5.96057E+50  9.80352E+53
       910    90900.0  6.34117E+50  1.04376E+54
       911    91000.0  6.74573E+50  1.11122E+54
       912    91100.0  7.17574E+50  1.18298E+54
       913    91200.0  7.63279E+50  1.25931E+54
       914    91300.0  8.11854E+50  1.34049E+54
       915    91400.0  8.63479E+50  1.42684E+54
       916    91500.0  9.18341E+50  1.51867E+54
       917    91600.0  9.76640E+50  1.61634E+54
       918    91700.0  1.03859E+51  1.72020E+54
       919    91800.0  1.10441E+51  1.83064E+54
       920    91900.0  1.17435E+51  1.94807E+54
       921    92000.0  1.24866E+51  2.07294E+54
       922    92100.0  1.32760E+51  2.20570E+54
       923    92200.0  1.41147E+51  2.34685E+54
       924    92300.0  1.50056E+51  2.49690E+54
       925    92400.0  1.59520E+51  2.65642E+54
       926    92500.0  1.69572E+51  2.82599E+54
       927    92600.0  1.80249E+51  3.00624E+54
       928    92700.0  1.91589E+51  3.19783E+54
       929    92800.0  2.03633E+51  3.40146E+54
       930    92900.0  2.16423E+51  3.61789E+54
       931    93000.0  2.30006E+51  3.84789E+54
       932    93100.0  2.44429E+51  4.09232E+54
       933    93200.0  2.59744E+51  4.35207E+54
       934    93300.0  2.76006E+51  4.62807E+54
       935    93400.0  2.93272E+51  4.92135E+54
       936    93500.0  3.11603E+51  5.23295E+54
       937    93600.0  3.31064E+51  5.56401E+54
       938    93700.0  3.51724E+51  5.91574E+54
       939    93800.0  3.73655E+51  6.28939E+54
       940    93900.0  3.96936E+51  6.68633E+54
       941    94000.0  4.21646E+51  7.10797E+54
       942    94100.0  4.47874E+51  7.55585E+54
       943    94200.0  4.75710E+51  8.03156E+54
       944    94300.0  5.05254E+51  8.53681E+54
       945    94400.0  5.36606E+51  9.07342E+54
       946    94500.0  5.69877E+51  9.64330E+54
       947    94600.0  6.05183E+51  1.02485E+55
       948    94700.0  6.42647E+51  1.08911E+55
       949    94800.0  6.82397E+51  1.15735E+55
       950    94900.0  7.24573E+51  1.22981E+55
       951    95000.0  7.69319E+51  1.30674E+55
       952    95100.0  8.16791E+51  1.38842E+55
       953    95200.0  8.67151E+51  1.47514E+55
       954    95300.0  9.20574E+51  1.56719E+55
       955    95400.0  9.77244E+51  1.66492E+55
       956    95500.0  1.03735E+52  1.76865E+55
       957    95600.0  1.10111E+52  1.87876E+55
       958    95700.0  1.16873E+52  1.99564E+55
       959    95800.0  1.24045E+52  2.11968E+55
       960    95900.0  1.31651E+52  2.25133E+55
       961    96000.0  1.39716E+52  2.39105E+55
       962    96100.0  1.48269E+52  2.53932E+55
       963    96200.0  1.57339E+52  2.69666E+55
       964    96300.0  1.66956E+52  2.86361E+55
       965    96400.0  1.77152E+52  3.04076E+55
       966    96500.0  1.87962E+52  3.22873E+55
       967    96600.0  1.99424E+52  3.42815E+55
       968    96700.0  2.11574E+52  3.63972E+55
       969    96800.0  2.24455E+52  3.86418E+55
       970    96900.0  2.38109E+52  4.10229E+55
       971    97000.0  2.52582E+52  4.35487E+55
       972    97100.0  2.67923E+52  4.62279E+55
       973    97200.0  2.84183E+52  4.90698E+55
       974    97300.0  3.01417E+52  5.20839E+55
       975    97400.0  3.19681E+52  5.52808E+55
       976    97500.0  3.39037E+52  5.86711E+55
       977    97600.0  3.59548E+52  6.22666E+55
       978    97700.0  3.81284E+52  6.60794E+55
       979    97800.0  4.04315E+52  7.01226E+55
       980    97900.0  4.28719E+52  7.44098E+55
       981    98000.0  4.54575E+52  7.89555E+55
       982    98100.0  4.81970E+52  8.37752E+55
       983    98200.0  5.10993E+52  8.88852E+55
       984    98300.0  5.41739E+52  9.43025E+55
       985    98400.0  5.74311E+52  1.00046E+56
       986    98500.0  6.08814E+52  1.06134E+56
       987    98600.0  6.45361E+52  1.12587E+56
       988    98700.0  6.84072E+52  1.19428E+56
       989    98800.0  7.25074E+52  1.26679E+56
       990    98900.0  7.68500E+52  1.34364E+56
       991    99000.0  8.14491E+52  1.42509E+56
       992    99100.0  8.63197E+52  1.51141E+56
       993    99200.0  9.14775E+52  1.60288E+56
       994    99300.0  9.69394E+52  1.69982E+56
       995    99400.0  1.02723E+53  1.80255E+56
       996    99500.0  1.08847E+53  1.91139E+56
       997    99600.0  1.15331E+53  2.02672E+56
       998    99700.0  1.22195E+53  2.14892E+56
       999    99800.0  1.29463E+53  2.27838E+56
      1000    99900.0  1.37158E+53  2.41554E+56
      1001   100000.0  1.45303E+53  2.56084E+56
      1002   100100.0  1.53926E+53  2.71477E+56
      1003   100200.0  1.63053E+53  2.87782E+56
      1004   100300.0  1.72714E+53  3.05054E+56
      1005   100400.0  1.82939E+53  3.23348E+56
      1006   100500.0  1.93762E+53  3.42724E+56
      1007   100600.0  2.05216E+53  3.63245E+56
      1008   100700.0  2.17339E+53  3.84979E+56
      1009   100800.0  2.30167E+53  4.07996E+56
      1010   100900.0  2.43743E+53  4.32370E+56
      1011   101000.0  2.58108E+53  4.58181E+56
      1012   101100.0  2.73308E+53  4.85512E+56
      1013   101200.0  2.89391E+53  5.14451E+56
      1014   101300.0  3.06408E+53  5.45092E+56
      1015   101400.0  3.24412E+53  5.77533E+56
      1016   101500.0  3.43459E+53  6.11879E+56
      1017   101600.0  3.63609E+53  6.48240E+56
      1018   101700.0  3.84925E+53  6.86732E+56
      1019   101800.0  4.07474E+53  7.27480E+56
      1020   101900.0  4.31326E+53  7.70612E+56
      1021   102000.0  4.56555E+53  8.16268E+56
      1022   102100.0  4.83240E+53  8.64592E+56
      1023   102200.0  5.11463E+53  9.15738E+56
      1024   102300.0  5.41312E+53  9.69869E+56
      1025   102400.0  5.72880E+53  1.02716E+57
      1026   102500.0  6.06263E+53  1.08778E+57
      1027   102600.0  6.41565E+53  1.15194E+57
      1028   102700.0  6.78895E+53  1.21983E+57
      1029   102800.0  7.18367E+53  1.29167E+57
      1030   102900.0  7.60103E+53  1.36768E+57
      1031   103000.0  8.04230E+53  1.44810E+57
      1032   103100.0  8.50885E+53  1.53319E+57
      1033   103200.0  9.00209E+53  1.62321E+57
      1034   103300.0  9.52354E+53  1.71844E+57
      1035   103400.0  1.00748E+54  1.81919E+57
      1036   103500.0  1.06575E+54  1.92577E+57
      1037   103600.0  1.12735E+54  2.03850E+57
      1038   103700.0  1.19245E+54  2.15775E+57
      1039   103800.0  1.26127E+54  2.28387E+57
      1040   103900.0  1.33401E+54  2.41727E+57
      1041   104000.0  1.41088E+54  2.55836E+57
      1042   104100.0  1.49212E+54  2.70757E+57
      1043   104200.0  1.57797E+54  2.86537E+57
      1044   104300.0  1.66870E+54  3.03224E+57
      1045   104400.0  1.76458E+54  3.20870E+57
      1046   104500.0  1.86589E+54  3.39529E+57
      1047   104600.0  1.97293E+54  3.59258E+57
      1048   104700.0  2.08604E+54  3.80119E+57
      1049   104800.0  2.20553E+54  4.02174E+57
      1050   104900.0  2.33179E+54  4.25492E+57
      1051   105000.0  2.46517E+54  4.50143E+57
      1052   105100.0  2.60608E+54  4.76204E+57
      1053   105200.0  2.75493E+54  5.03753E+57
      1054   105300.0  2.91217E+54  5.32875E+57
      1055   105400.0  3.07826E+54  5.63658E+57
      1056   105500.0  3.25369E+54  5.96195E+57
      1057   105600.0  3.43899E+54  6.30585E+57
      1058   105700.0  3.63470E+54  6.66932E+57
      1059   105800.0  3.84140E+54  7.05346E+57
      1060   105900.0  4.05969E+54  7.45942E+57
      1061   106000.0  4.29021E+54  7.88845E+57
      1062   106100.0  4.53365E+54  8.34181E+57
      1063   106200.0  4.79072E+54  8.82088E+57
      1064   106300.0  5.06216E+54  9.32710E+57
      1065   106400.0  5.34877E+54  9.86198E+57
      1066   106500.0  5.65140E+54  1.04271E+58
      1067   106600.0  5.97091E+54  1.10242E+58
      1068   106700.0  6.30824E+54  1.16550E+58
      1069   106800.0  6.66438E+54  1.23215E+58
      1070   106900.0  7.04034E+54  1.30255E+58
      1071   107000.0  7.43723E+54  1.37692E+58
      1072   107100.0  7.85619E+54  1.45548E+58
      1073   107200.0  8.29843E+54  1.53847E+58
      1074   107300.0  8.76523E+54  1.62612E+58
      1075   107400.0  9.25793E+54  1.71870E+58
      1076   107500.0  9.77795E+54  1.81648E+58
      1077   107600.0  1.03268E+55  1.91975E+58
      1078   107700.0  1.09060E+55  2.02881E+58
      1079   107800.0  1.15173E+55  2.14398E+58
      1080   107900.0  1.21624E+55  2.26560E+58
      1081   108000.0  1.28431E+55  2.39404E+58
      1082   108100.0  1.35614E+55  2.52965E+58
      1083   108200.0  1.43193E+55  2.67284E+58
      1084   108300.0  1.51190E+55  2.82403E+58
      1085   108400.0  1.59628E+55  2.98366E+58
      1086   108500.0  1.68530E+55  3.15219E+58
      1087   108600.0  1.77922E+55  3.33011E+58
      1088   108700.0  1.87830E+55  3.51794E+58
      1089   108800.0  1.98283E+55  3.71623E+58
      1090   108900.0  2.09310E+55  3.92554E+58
      1091   109000.0  2.20941E+55  4.14648E+58
      1092   109100.0  2.33210E+55  4.37969E+58
      1093   109200.0  2.46151E+55  4.62584E+58
      1094   109300.0  2.59801E+55  4.88564E+58
      1095   109400.0  2.74197E+55  5.15984E+58
      1096   109500.0  2.89380E+55  5.44922E+58
      1097   109600.0  3.05393E+55  5.75461E+58
      1098   109700.0  3.22279E+55  6.07689E+58
      1099   109800.0  3.40087E+55  6.41697E+58
      1100   109900.0  3.58866E+55  6.77584E+58
      1101   110000.0  3.78667E+55  7.15451E+58
      1102   110100.0  3.99546E+55  7.55405E+58
      1103   110200.0  4.21561E+55  7.97561E+58
      1104   110300.0  4.44772E+55  8.42039E+58
      1105   110400.0  4.69245E+55  8.88963E+58
      1106   110500.0  4.95046E+55  9.38468E+58
      1107   110600.0  5.22246E+55  9.90692E+58
      1108   110700.0  5.50920E+55  1.04578E+59
      1109   110800.0  5.81148E+55  1.10390E+59
      1110   110900.0  6.13012E+55  1.16520E+59
      1111   111000.0  6.46599E+55  1.22986E+59
      1112   111100.0  6.82002E+55  1.29806E+59
      1113   111200.0  7.19317E+55  1.36999E+59
      1114   111300.0  7.58646E+55  1.44586E+59
      1115   111400.0  8.00097E+55  1.52587E+59
      1116   111500.0  8.43781E+55  1.61024E+59
      1117   111600.0  8.89819E+55  1.69923E+59
      1118   111700.0  9.38335E+55  1.79306E+59
      1119   111800.0  9.89460E+55  1.89201E+59
      1120   111900.0  1.04333E+56  1.99634E+59
      1121   112000.0  1.10010E+56  2.10635E+59
      1122   112100.0  1.15991E+56  2.22234E+59
      1123   112200.0  1.22294E+56  2.34463E+59
      1124   112300.0  1.28934E+56  2.47357E+59
      1125   112400.0  1.35930E+56  2.60950E+59
      1126   112500.0  1.43300E+56  2.75280E+59
      1127   112600.0  1.51064E+56  2.90386E+59
      1128   112700.0  1.59244E+56  3.06311E+59
      1129   112800.0  1.67860E+56  3.23097E+59
      1130   112900.0  1.76936E+56  3.40790E+59
      1131   113000.0  1.86497E+56  3.59440E+59
      1132   113100.0  1.96567E+56  3.79097E+59
      1133   113200.0  2.07174E+56  3.99814E+59
      1134   113300.0  2.18345E+56  4.21648E+59
      1135   113400.0  2.30110E+56  4.44659E+59
      1136   113500.0  2.42501E+56  4.68910E+59
      1137   113600.0  2.55550E+56  4.94465E+59
      1138   113700.0  2.69292E+56  5.21394E+59
      1139   113800.0  2.83763E+56  5.49770E+59
      1140   113900.0  2.99001E+56  5.79670E+59
      1141   114000.0  3.15046E+56  6.11175E+59
      1142   114100.0  3.31941E+56  6.44369E+59
      1143   114200.0  3.49730E+56  6.79342E+59
      1144   114300.0  3.68459E+56  7.16188E+59
      1145   114400.0  3.88178E+56  7.55006E+59
      1146   114500.0  4.08937E+56  7.95899E+59
      1147   114600.0  4.30792E+56  8.38979E+59
      1148   114700.0  4.53800E+56  8.84359E+59
      1149   114800.0  4.78019E+56  9.32160E+59
      1150   114900.0  5.03514E+56  9.82512E+59
      1151   115000.0  5.30350E+56  1.03555E+60
      1152   115100.0  5.58597E+56  1.09141E+60
      1153   115200.0  5.88329E+56  1.15024E+60
      1154   115300.0  6.19622E+56  1.21220E+60
      1155   115400.0  6.52557E+56  1.27746E+60
